03/10/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,KNCR11,3,100.82000000,302.46000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,KNCR11,1,101.26000000,101.26000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,KNCR11,1,101.25000000,101.25000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,KNCR11,1,101.32000000,101.32000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,KNCR11,1,101.26000000,101.26000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,MXRF11,2,10.21000000,20.42000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,MXRF11,1,10.26000000,10.26000000
27/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,MXRF11,5,10.27000000,51.35000000
01/09/2022,Compra,Mercado à Vista,-,XP INVESTIMENTOS CCTVM S/A,MXRF11,1,10.06000000,10.06000000
